ID,id2,Macroarea,counts_wals,Longitude,Latitude
NA,tarp1240,Multinesia,0,140.115497,-2.322279
NA,tart1237,Eurasia,0,-8.12394,37.23754
NA,taru1236,South America,0,-59.904786,-0.90963
NA,tasa1240,Africa,0,6.92037,16.7814
NA,tase1235,Eurasia,0,96.3855,27.2572
NA,tasm1246,Multinesia,0,166.664,-15.0792
tmi,tata1255,Eurasia,1,49,55.5
tat,tata1257,Multinesia,12,115.5,5.5
ctt,tata1258,North America,2,-97.58333333,16.16666667
tty,tatu1247,South America,2,-70.5,0.416666667
NA,taua1242,Multinesia,0,147.094,-8.3486
tll,taul1251,Multinesia,1,152.0833333,-4.416666667
NA,taun1248,Eurasia,0,96.7401,20.4104
NA,taup1242,Multinesia,0,150.373,-10.2275
tsg,taus1251,Multinesia,36,121,6
NA,taus1252,Multinesia,0,136.899,-2.8406
tsr,taus1253,South America,5,-75.5,-3.25
NA,taut1234,Multinesia,0,117.673091,8.88129
tau,tauy1241,Multinesia,73,145.3333333,-5.75
NA,tave1240,Africa,0,37.7061,-3.41822
NA,tavo1242,Eurasia,0,98.194,14.1078
NA,tavr1235,Eurasia,0,14.4036,62.2313
NA,tawa1270,Africa,0,31.621,-16.0167
taw,tawa1275,Multinesia,48,150.6666667,-10.33333333
NA,tawa1278,South America,0,-60.535032,-11.784632
NA,tawa1286,Africa,0,4.47692,13.9878
NA,tawa1289,Eurasia,0,92.1838,27.7686
NA,tawo1243,Multinesia,0,115.204,-1.30017
NA,tawo1244,Multinesia,0,139.061,-3.43455
NA,tawr1235,Eurasia,0,94.0957,22.4996
NA,taya1256,Multinesia,0,121.293,16.3171
tai,taya1257,Africa,12,9,19
NA,tayb1240,Eurasia,0,108.257,13.8962
NA,tayk1238,Eurasia,0,104.367,18.6624
tay,tayo1238,Multinesia,1,166.3333333,-22
NA,tays1238,Eurasia,0,103.805,22.295
NA,tayt1241,Eurasia,0,104.008,21.3831
NA,tayy1238,Eurasia,0,106.167,21.6448
bfg,tazn1238,Africa,42,-1.5,32.5
tbo,tbol1240,Multinesia,38,124.5,6.166666667
NA,tchi1245,Africa,0,13.6001,-2.03393
NA,tchu1241,Africa,0,2.55627,8.43449
bum,tean1237,Multinesia,34,166.8333333,-11.63333333
tbu,tebu1238,Africa,47,15,16
NA,tebu1239,Africa,0,-3.1,14.66
NA,tebu1240,Africa,0,-3.499957,14.499995
NA,tecp1235,North America,0,-97.8675,20.2394
NA,teda1241,Africa,0,14.7717,18.0426
cti,tedi1235,Eurasia,41,93.66666667,23.33333333
NA,teee1242,Africa,0,7.37553,4.73213
NA,teen1242,Africa,0,-3.71183,9.84556
NA,tefa1238,Multinesia,0,136.753,-2.35042
ras,tega1236,Africa,25,31.05,11.83333333
tht,tehi1237,Multinesia,4,132,-1.5
teh,tehu1242,South America,19,-68,-48
NA,teiw1235,Multinesia,0,124.174,-8.37662
NA,teja1235,North America,0,-96.8876,17.0944
ifm,teke1274,Africa,26,15.33333333,-3.666666667
NA,teke1275,Africa,0,14.8664,-1.61688
NA,teke1276,Africa,0,13.8668,-3.50685
NA,teke1277,Africa,0,13.2703,-3.34458
NA,teke1278,Africa,0,15.623277,-2.384219
tks,teke1280,Africa,12,14.5,-2.333333333
NA,teke1281,Africa,0,13.8603,-2.98028
tec,tekt1235,North America,1,-92.08333333,15.41666667
NA,tela1241,Multinesia,0,129.687,-8.01195
tlf,tele1256,Multinesia,28,141.75,-5
tel,telu1262,Eurasia,64,79,16
NA,telu1263,Multinesia,0,129.663,-3.2969
NA,tema1239,North America,0,-99.7968,19.3282
NA,tema1243,Africa,0,6.06562,33.3489
NA,temb1270,Africa,0,28.5778,-1.91863
NA,temb1272,Africa,0,20.36849,2.0246
NA,temb1276,South America,0,-48.2359,-2.6123
NA,temb1278,South America,0,-55.1291115,-26.4819663
NA,teme1252,Africa,0,11.3894,8.74437
tmr,temi1246,Multinesia,45,101.5,5
NA,temi1247,Africa,0,35.8035,-2.19303
tem,temm1241,Africa,7,0.5,8.666666667
NA,temo1243,Eurasia,0,102.916,3.11331
NA,temo1245,North America,0,-99.6541,19.6001
NA,temu1239,Eurasia,0,101.906,2.78176
NA,tena1240,South America,0,-77.5404,-0.76271
NA,tena1241,North America,0,-98.1751,20.4262
NA,tene1248,Africa,0,-3.37158,14.0675
kuy,teng1267,Multinesia,1,116.6666667,-0.333333333
NA,teng1272,Multinesia,0,113.037,-7.89069
NA,tenh1241,South America,0,-61.936,-7.92626
NA,teni1238,North America,0,-121.44,44.7985
NA,teni1244,Multinesia,0,150.672,-1.65074
NA,tenn1245,Eurasia,0,107.309,25.6717
ten,tenn1246,Africa,40,32.5,4.416666667
NA,teoj1234,North America,0,-97.224437,16.590622
teo,teop1238,Multinesia,38,155,-5.666666667
NA,teor1240,Multinesia,0,131.737,-4.74159
NA,tepa1234,Multinesia,0,-149.406,-17.679
tpc,tepe1278,North America,1,-104.75,21.75
cte,tepe1279,North America,2,-96.5,17.83333333
NA,tepe1280,North America,0,-96.788,17.756
NA,tepi1241,North America,0,-96.1433,17.6651
NA,tepo1239,Africa,0,-7.66346,5.16267
NA,tepp1235,Africa,0,11.117363,6.675724
NA,tequ1245,North America,0,-95.59,16.4
ter,tera1251,Africa,64,11.83333333,11
NA,tere1272,Eurasia,0,93.1297,8.23716
NA,tere1276,Multinesia,0,143.835,-3.68721
NA,tere1277,Multinesia,0,124.271,-8.48063
bun,tere1278,Multinesia,13,155.75,-6.75
trn,tere1279,South America,3,-56,-20
NA,teri1244,Africa,0,35,0.6
trb,teri1250,North America,56,-82.66666667,9.333333333
rti,term1237,Multinesia,8,123.25,-10.66666667
trt,tern1247,Multinesia,4,127.25,0.833333333
NA,tern1248,Multinesia,0,120.72,14.28
NA,ters1235,Eurasia,0,38.506100000000004,67.2458
NA,ters1236,Eurasia,0,5.316667,53.4
NA,tesa1236,Africa,0,47.33,-23.3
NA,tese1238,Africa,0,29.5803,11.3885
NA,tesh1239,Africa,0,8.35594,9.64189
tes,teso1249,Africa,40,33.83333333,1.833333333
tet,tete1250,Africa,28,24,-4
nht,tete1251,North America,108,-99,19.66666667
NA,tete1252,South America,0,-76.5761,-0.02668
NA,tets1235,Africa,0,5.699722,14.973333
ttn,tetu1245,Multinesia,61,126,-9
ttd,tetu1246,Multinesia,16,125.5833333,-8.583333333
NA,teun1241,Multinesia,0,129.143718,-6.97086
NA,teus1236,South America,0,-70.187989,-43.187556
NA,teut1235,North America,0,-96.6645,17.9029
tew,tewa1260,North America,3,-110.4166667,35.83333333
NA,tewe1238,Africa,0,33.8246,-18.4459
NA,texc1235,North America,0,-98.2663,20.7342
NA,texi1237,North America,0,-94.8076,17.8926
zte,texm1235,North America,4,-97.16666667,16.5
NA,tezo1238,North America,0,-97.9002,17.6155
NA,thaa1239,Africa,0,11.1751,9.21338
NA,thac1235,Eurasia,0,76.3642,11.2651
thd,thad1238,Eurasia,6,93.91666667,24.41666667
ths,thai1240,Eurasia,2,101,15
NA,thai1259,Eurasia,0,99.8651,13.2136
tha,thai1261,Eurasia,139,101,16
thk,thak1245,Eurasia,20,83.75,29
NA,than1255,Eurasia,0,93.8396,25.3472
thn,than1259,Eurasia,25,86,27.75
thw,thao1240,Eurasia,1,120.9166667,23.88333333
NA,thar1283,Africa,0,38.073,-0.13221
thp,thay1248,Australia,3,143.1666667,-14.83333333
thy,thay1249,Australia,38,141.8333333,-14.58333333
NA,thee1239,Eurasia,0,102.414123,19.379873
NA,thee1240,Eurasia,0,106.667,14.6733
NA,thii1234,Australia,0,116.68011572516,-23.71156576435
tho,thom1243,North America,39,-121.75,49.75
NA,thoo1240,Eurasia,0,105.363,19.3563
NA,thop1236,Eurasia,0,104.9,24.15
NA,thra1250,Eurasia,0,24.711977,42.115469
NA,thud1238,Eurasia,0,87.6189,27.7678
thu,thul1246,Eurasia,30,86.5,27.41666667
NA,thul1247,Eurasia,0,104.251,22.7528
dhw,thur1254,Australia,13,150.5,-34.5
NA,thur1255,Africa,0,26.4858,8.72567
NA,tiag1235,Africa,0,-4.62352,5.28022
NA,tial1239,Multinesia,0,166.842,-15.2334
NA,tian1237,Multinesia,0,150.935,-2.95505
rpa,tibe1272,Eurasia,14,79.33333333,30.33333333
NA,tibe1274,Africa,0,11.3103,5.30535
NA,tibe1277,Eurasia,0,91.157981,29.651803
NA,tich1238,Eurasia,0,83.4672,28.9506
tic,ticu1245,South America,33,-70.5,-4
NA,tida1235,North America,0,-97.3333,17.4142
NA,tidi1241,Africa,0,1.86218,27.019
tid,tido1248,Multinesia,63,127.5,0.75
NA,tief1242,Africa,0,-4.52619,10.7184
NA,tief1244,Africa,0,-4.45,10.85
NA,tiem1235,Africa,0,-4.25688,15.47052
NA,tien1242,Africa,0,16.4765,-2.84694
boz,tiey1235,Africa,6,-4,15
tif,tifa1245,Multinesia,4,141.3333333,-5
tgk,tiga1245,Multinesia,71,150.8,-2.716666667
NA,tigo1236,Africa,0,10.70849,6.983995
tbe,tigr1270,Africa,2,38,15.5
tig,tigr1271,Africa,36,38.5,14.5
NA,tiii1241,Multinesia,0,122.963,-10.8425
NA,tija1235,North America,0,-97.4578,17.1539
tik,tika1246,Africa,18,11.66666667,5.833333333
NA,tikh1243,Eurasia,0,96.024393,27.381782
NA,tiko1237,Multinesia,0,168.822,-12.2766
NA,tila1239,North America,0,-99.5074,19.4403
til,till1254,North America,4,-123.75,45.33333333
NA,tilq1235,North America,0,-96.6321,16.8529
NA,tilu1238,Eurasia,0,86.4694,27.2203
tia,tima1241,Africa,9,29.25,11.66666667
NA,timb1251,Multinesia,0,147.057,-6.06875
tne,timn1235,Africa,58,-13.08333333,8.666666667
cuc,timo1237,South America,8,-70.5,9
NA,timo1258,Multinesia,0,125.59,-8.65995
tmc,timu1245,North America,21,-82.5,30.25
tim,timu1262,Multinesia,36,116,5
tni,tina1246,Eurasia,11,77.16666667,32.33333333
NA,tina1248,Multinesia,0,120.095,15.5797
tnd,tind1238,Eurasia,1,46.25,42.36666667
NA,ting1238,South America,0,-37.538,-11.5816
NA,ting1253,Africa,0,31.1244,12.1797
NA,tini1245,South America,0,-73.768,2.716
NA,tinp1237,Multinesia,0,154.972,-5.58358
NA,tipp1239,Eurasia,0,92.074700000000007,23.5864
NA,tira1253,Eurasia,0,69.5901,34.1792
NA,tira1254,Africa,0,30.8092,11.0963
NA,tira1258,Africa,0,-3.7,14.76
tin,tiri1258,Multinesia,70,165.75,-21.66666667
try,tiru1241,Multinesia,17,124.1666667,6.75
NA,tita1240,Africa,0,10.1272,8.19382
NA,tita1241,Multinesia,0,146.888,-2.18168
NA,tive1236,South America,0,-62.515411,10.102185
tiv,tivv1240,Africa,24,9,7.5
NA,tiwa1253,Eurasia,0,92.2583,26.0667
tiw,tiwi1244,Australia,138,131,-11.5
NA,tjur1240,Australia,0,118.267,-22.842
tep,tlac1235,North America,37,-98.25,20.58333333
NA,tlac1237,North America,0,-98.8013,17.3262
NA,tlac1239,North America,0,-96.5176,17.8646
NA,tlac1240,North America,0,-95.7414,16.2971
mth,tlah1239,North America,2,-96.16666667,17.08333333
NA,tlam1239,North America,0,-99.3992,18.6239
NA,tlaz1235,North America,0,-96.97827,17.02704
tli,tlin1245,North America,94,-135,59
toq,toab1237,Multinesia,7,160.5833333,-8.416666667
toa,toar1246,Multinesia,15,146.25,-8.333333333
tbt,toba1266,Multinesia,28,140.6666667,-2.583333333
NA,toba1268,South America,0,-58.0158,-21.5474
tob,toba1269,South America,39,-59,-26.5
NA,toba1280,Africa,0,16.209,9.8289
NA,toba1282,South America,0,-60.6791,11.2388
tlo,tobe1252,Multinesia,32,128.5,1.5
NA,tobi1238,Multinesia,0,131.171295,3.004528
NA,tobi1239,Multinesia,0,116.67,6.56097
asu,toca1235,South America,13,-49.5,-3.5
NA,toch1257,Africa,0,30.1567,10.8828
tda,toda1252,Eurasia,2,76.75,11.41666667
NA,todr1244,Eurasia,0,108.114,14.5672
NA,tofa1246,Multinesia,0,140.591,-3.74322
NA,tofi1235,Africa,0,2.43226,6.51774
NA,togb1241,Africa,0,22.7362,6.35815
NA,togo1252,Africa,0,25.9756,8.6629
ood,toho1245,North America,82,-112,32
toj,tojo1241,North America,8,-91.5,16.33333333
NA,toka1244,Multinesia,0,145.298,-6.05047
tke,toke1240,Multinesia,26,-172,-9
NA,tokh1242,Eurasia,0,89.18,42.98
NA,tokh1243,Eurasia,0,82.9,41.65
tpi,tokp1240,Multinesia,16,147.1666667,-9.5
NA,toku1246,Eurasia,0,128.961,27.7736
NA,tola1236,Multinesia,0,151.323615,-4.903211
NA,tola1247,Multinesia,0,121.888,-4.03577
tol,toll1241,North America,40,-87,14.66666667
NA,tolo1255,Multinesia,0,166.772,-15.1569
NA,tolo1259,North America,0,-124.1,41.9192
NA,toma1245,Africa,0,-9.23439,8.20383
NA,toma1248,Multinesia,0,121.944,-2.56493
NA,tomb1243,Multinesia,0,124.754,1.39715
NA,tomb1244,Multinesia,0,117.322,6.2892
NA,tomb1245,Multinesia,0,121.915,-2.50998
NA,tomb1246,Africa,0,12.362376,-2.227418
NA,tome1239,South America,0,-69.6666,3.24999
NA,tomi1243,Multinesia,0,120.89,0.42569
tms,tomm1242,Africa,22,-3,15
NA,tomo1243,Africa,0,-3.82228,13.6331
NA,tomo1244,Multinesia,0,151.828,-5.30721
NA,tond1249,Africa,0,-2.816163,15.262989
tno,tond1251,Multinesia,36,125,1.25
NA,tong1308,Eurasia,0,100.102,6.88137
toz,tong1318,Africa,30,27,-17
NA,tong1320,Africa,0,30.0807,-6.43051
NA,tong1321,Africa,0,34.0613,-12.0816
tng,tong1325,Multinesia,49,-175.1666667,-21.16666667
NA,tong1329,North America,0,-118.11,34.1
NA,tonj1246,Africa,0,-4.40666,8.357
ton,tonk1249,North America,81,-96.75,30.25
NA,tons1239,Multinesia,0,124.652,1.0539
NA,tons1240,Multinesia,0,125.052,1.51393
tnt,tont1239,Multinesia,3,124.5,1.083333333
NA,tooo1238,Africa,0,15.2819,7.25936
NA,toor1238,Africa,0,30.6389,0.57291
NA,topo1242,Africa,0,34.2159,5.15904
NA,topo1243,Multinesia,0,119.314,-2.06702
NA,tora1259,Multinesia,0,155.496,-6.19922
trd,tora1261,Multinesia,3,119.75,-3
NA,tora1263,South America,0,-61.7416,-6.19532
NA,tora1267,Africa,0,19.5254,11.2027
NA,torn1244,Eurasia,0,23.066,67.2527
NA,toro1249,Africa,0,8.58194,9.09143
NA,toro1251,Africa,0,30.341,11.1254
dts,toro1252,Africa,15,-3.25,14.41666667
NA,toro1253,Africa,0,-2.22427,15.0644
NA,toro1255,South America,0,-67.3931,-13.3028
NA,torr1259,Multinesia,0,142.622,-3.45292
bro,torr1261,Australia,7,143,-10.16666667
trw,torw1241,Eurasia,15,72,34.25
NA,tosu1234,Eurasia,0,102.083333,28.533333
NA,tote1238,Africa,0,24.3751,-16.9575
NA,toto1302,Eurasia,0,88.975,26.67
NA,toto1304,Multinesia,0,120.875,1.14995
mtp,toto1305,North America,17,-96,17.25
NA,toto1306,South America,0,-76.6379,2.55149
NA,toto1308,North America,0,-97.0824,16.8554
NA,touo1238,Multinesia,0,157.296,-8.58405
NA,tour1242,Africa,0,-7.33105,7.76747
NA,tour1243,Multinesia,0,146.988,-9.10008
NA,towe1240,Multinesia,0,140.803,-3.87428
NA,tran1282,Eurasia,0,3.3,43.97
NA,trav1235,Eurasia,0,-4.38593,55.9829
NA,trav1236,Eurasia,0,9.48913,62.6217
NA,trav1237,Eurasia,0,12.059,55.5605
NA,treg1243,Eurasia,0,71.099792,34.998117
NA,trem1235,South America,0,-40.204,-3.09359
NA,trie1243,Eurasia,0,107.515,15.5002
NA,trim1239,Multinesia,0,138.027,-2.15863
NA,trin1271,Multinesia,0,109.95,1.4313
NA,trin1273,Multinesia,0,110.036,1.335
NA,trin1274,South America,0,-65.4096,-15.3331
NA,trin1276,South America,0,-61.4171,10.4208
NA,trin1277,South America,0,-61.516667,10.666667
tir,trio1238,South America,32,-55.75,3.25
NA,truk1242,South America,0,-39,-8.49999
tru,trum1247,South America,121,-53.58333333,-11.91666667
NA,tsaa1242,Africa,0,12.7581,-2.29245
NA,tsak1248,Eurasia,0,22.7341,37.1405
tsa,tsak1249,Eurasia,12,47.16666667,41.66666667
NA,tsak1250,Multinesia,0,140.186,-5.39076
NA,tsam1247,Africa,0,36.9139,5.3097
tst,tsat1238,Eurasia,3,109.5,18.25
NA,tsek1238,Eurasia,0,89.1931,27.8046
NA,tset1236,North America,0,-130.08,55.5
tgl,tsha1245,Eurasia,38,92.16666667,27.83333333
NA,tsho1240,Eurasia,0,101.84,32.18
NA,tsik1238,Africa,0,4.88739,9.60496
NA,tsim1257,Africa,0,48.8102,-15.4294
NA,tsis1238,Africa,0,5.11073,10.2882
NA,tsix1234,Africa,0,23.998153,-19.180953
NA,tsoa1238,Africa,0,26.9638,-19.7974
tgo,tsog1243,Africa,10,11.33333333,-1.5
tsn,tson1249,Africa,9,32,-24
NA,tsoo1241,Africa,0,11.4972,9.53256
NA,tsot1241,Africa,0,34.6961,0.2975
NA,tsot1242,Africa,0,27.4955,-25.8633
tso,tsou1248,Eurasia,23,120.75,23.5
NA,tsum1240,Eurasia,0,85.0817,28.4719
NA,tsun1242,Eurasia,0,102.926,21.3616
NA,tsuv1239,Africa,0,5.22095,10.8421
NA,tsuv1243,Africa,0,13.628,10.1551
NA,tswa1237,Africa,0,27.42009,-23.40552
tsw,tswa1253,Africa,5,26,-24
NA,tswa1255,Africa,0,32.4287,-22.9891
NA,tual1242,North America,0,-122.955,45.327
tua,tuam1242,Multinesia,7,-144,-17
tbb,tuba1278,North America,7,-118.3333333,36
tub,tuba1279,North America,2,-108,27
tuc,tuca1252,South America,43,-69.16666667,0.5
NA,tuge1241,Africa,0,35.8499,0.66573
tgn,tugu1245,Multinesia,18,126.75,-7.716666667
NA,tugu1246,Multinesia,0,128.223,0.5806
tuk,tuka1247,Multinesia,142,123.5,-5.5
NA,tuka1248,Multinesia,0,123.578,-5.30994
NA,tuka1249,Multinesia,0,123.948,-5.7478
tki,tuki1240,Africa,17,11.5,4.583333333
nyk,tukp1239,Eurasia,19,78.5,32
NA,tuku1240,South America,0,-61.42,-11.518
NA,tuku1254,Multinesia,0,125.283,-8.6788
NA,tula1252,Africa,0,11.52551,9.84629
NA,tule1244,Multinesia,0,128.31,-3.57785
NA,tule1245,North America,0,-118.768616,36.05354
NA,tuli1249,Africa,0,29.108,11.4507
tul,tulu1258,Eurasia,39,75.33333333,12.75
NA,tulu1259,Multinesia,0,146.934,-2.14155
NA,tuma1248,Africa,0,13.1571,14.2584
NA,tuma1250,Multinesia,0,146.609,-6.29221
tmk,tuma1260,Africa,1,17.33333333,9.5
NA,tumb1250,Africa,0,33.3738,-11.3297
NA,tumi1238,Africa,0,8.10378,10.5113
tum,tuml1238,Multinesia,7,142.4166667,-3.083333333
NA,tums1237,Eurasia,0,79.066667,39.866667
NA,tumt1243,Africa,0,30.4128,10.6378
ssa,tumu1242,Africa,15,-2.666666667,10.83333333
bmz,tumz1238,Africa,6,3.5,32.5
NA,tund1254,Eurasia,0,84.08,70.36
NA,tune1241,Africa,0,10.67,4.75
tnn,tune1261,Africa,38,10.66666667,4.75
tnk,tung1290,Multinesia,17,150.25,-2.55
NA,tung1293,Multinesia,0,135.551,-3.37462
NA,tuni1249,Africa,0,10.03348,36.49562
NA,tuni1251,Africa,0,18.2059,9.42506
tun,tuni1252,North America,96,-91,32.66666667
atu,tuni1259,Africa,8,10.25,36.75
NA,tuni1262,Africa,0,11.299621,32.863859
NA,tunj1244,Multinesia,0,115.883,-0.29048
NA,tunn1238,Africa,0,43.6847,1.06167
gre,tunu1234,North America,3,-40,65
NA,tunz1235,Africa,0,10.029445,9.115793
NA,tuot1238,Africa,0,10.6592,4.65626
NA,tupa1250,South America,0,-62.2544,-11.8884
tup,tupi1273,South America,9,-36,-6
NA,tupi1274,South America,0,-46.38,-23.95
tpr,tupu1244,Africa,20,14.75,10.16666667
NA,tura1265,Multinesia,0,149.567,-9.83576
NA,turi1246,Eurasia,0,84.4712,22.0122
NA,turi1247,South America,0,-49.5,-2
NA,turk1244,Africa,0,18.436889999999998,9.09034
tui,turk1288,Eurasia,2,34,39
khl,turk1303,Eurasia,39,50,35
tkm,turk1304,Eurasia,21,58,40
NA,turk1306,Africa,0,-4.92082,10.7114
tna,turk1308,Africa,63,35.5,3
NA,turk1310,North America,0,-71.7451,21.8078
NA,turo1239,Eurasia,0,42.1451,37.2275
NA,turu1249,Eurasia,0,92.2676,26.3441
NA,turu1250,Multinesia,0,142.568,-7.93238
tus,tusc1257,North America,34,-77.5,36
tte,tute1247,North America,31,-78.75,37.66666667
NA,tuto1241,Multinesia,0,114.638,4.74327
tvt,tuts1235,Eurasia,16,96.5,27.5
NA,tutu1241,Multinesia,0,167.268889,-15.580667
cco,tutu1242,North America,2,-124,42.66666667
NA,tutu1243,North America,0,-97.55969,16.11351
mgg,tuuu1240,Eurasia,57,102,36
nnm,tuva1244,Multinesia,2,176.1166667,-5.666666667
tuv,tuvi1240,Eurasia,67,95,52
NA,tuwa1242,Multinesia,0,142.095,-4.80315
NA,tuwa1243,Multinesia,0,121.113,16.6646
NA,tuwu1238,Africa,0,0.38008,7.31095
NA,tuxa1239,South America,0,-38.2742287,-8.953642
NA,tuxi1238,South America,0,-69.0167,-9.74999
tuy,tuyu1244,South America,29,-70.08333333,0.5
twa,twan1247,North America,1,-122.75,47.66666667
NA,twee1234,Australia,0,153.286993,-28.028726
NA,twen1242,Africa,0,11.7002,6.36656
NA,tyan1235,Australia,0,141.984,-12.544
gwo,tyap1238,Africa,22,8.166666667,9.916666667
tye,tyar1236,Australia,17,130.3333333,-13
tza,tzel1254,North America,13,-92.5,16.41666667
NA,tzel1255,North America,0,-92.28,16.64
tzo,tzot1259,North America,41,-92.66666667,16.5
tzu,tzut1248,North America,81,-91.33333333,14.66666667
tse,uabm1237,Multinesia,3,124.5,-9.666666667
NA,uain1239,South America,0,-71.149307,-1.676121
NA,uamu1236,South America,0,-38.75,-8.49999
NA,uare1241,Multinesia,0,147.687,-9.69571
NA,ubag1245,Africa,0,7.96439,5.72343
NA,uban1243,Africa,0,9.2616,6.40906
NA,ubii1238,Africa,0,18.558,11.8006
NA,ubir1237,Multinesia,0,149.396,-9.59044
uby,ubyk1235,Eurasia,42,39.66666667,43.66666667
NA,ucay1237,South America,0,-73.1836,-9.49424
NA,udaa1238,Africa,0,8.06562,4.70196
udh,udih1248,Eurasia,60,136.25,47.66666667
udi,udii1243,Eurasia,29,48,41
udm,udmu1245,Eurasia,46,52.5,57.5
NA,uduk1239,Africa,0,34.2293,9.16012
NA,ufim1240,Multinesia,0,146.245,-6.05128
ugs,ugan1238,Africa,2,32.5,1
NA,ugar1238,Eurasia,0,35.78,35.6
NA,ughe1237,Multinesia,0,157.341,-8.45725
NA,ugon1239,Eurasia,0,100.098,14.2408
NA,uham1238,Africa,0,5.68537,7.38143
uyg,uigh1240,Eurasia,35,80,40
NA,uiri1238,South America,0,-64.265915,0.487142
NA,uisa1238,Multinesia,0,155.706,-6.55533
NA,ujir1237,Multinesia,0,134.257,-5.69329
NA,ukaa1243,Africa,0,6.03933,7.59722
NA,ukhw1241,Africa,0,16.267,2.9095
NA,ukit1237,Multinesia,0,114.579,1.56623
NA,ukpe1247,Africa,0,9.02603,6.52883
NA,ukpe1249,Africa,0,8.10047,5.58316
NA,ukra1235,Eurasia,0,30.553,50.4111
ukr,ukra1253,Eurasia,56,33,49
NA,ukue1238,Africa,0,5.85139,7.41643
NA,ukur1240,Multinesia,0,145.514,-4.94407
NA,ukwa1238,Africa,0,7.96002,5.59913
NA,ukwu1241,Africa,0,6.48559,5.78892
NA,ulau1237,Multinesia,0,142.845,-3.32876
ulc,ulch1241,Eurasia,1,140.3333333,52.25
uli,ulit1238,Multinesia,41,139.5833333,9.916666667
NA,ulla1237,Eurasia,0,77.0906,9.46719
NA,ulte1235,North America,0,-96.05,17.36
NA,uluk1257,Africa,0,6.59202,6.4974
NA,ulum1237,Multinesia,0,118.994,-3.00933
NA,ulwa1239,North America,0,-83.581467,12.932292
uma,umaa1242,Multinesia,13,120,-1.833333333
keu,umal1238,Multinesia,2,115.8333333,3
NA,umal1239,Multinesia,0,114.205,2.14141
NA,uman1240,Multinesia,0,149.658,-9.89671
smt,umat1237,North America,13,-118.5,45.66666667
NA,umbi1243,Australia,0,143.328,-13.921
NA,umbr1253,Eurasia,0,13.02,42.75
NA,umbu1235,Australia,0,131.825,-12.9325
NA,umbu1256,Australia,0,143.6305,-14.25876
umb,umbu1257,Africa,13,15,-12.5
kgl,umbu1258,Multinesia,1,144,-6
NA,umed1238,Multinesia,0,141.157,-3.34565
NA,umes1235,Eurasia,0,18.646,64.6383
NA,umii1235,Australia,0,124.5,-16.559333
NA,umir1236,Multinesia,0,121.508,14.8757
NA,umon1238,Africa,0,8.10335,5.37438
NA,umot1240,South America,0,-57.4192,-15.5929
ump,umpi1239,Australia,1,143.5,-13.5
una,unaa1239,Multinesia,85,140,-4.666666667
NA,unai1234,South America,0,-69.2247924,-2.99955208
unm,unam1242,North America,4,-75.16666667,40
NA,unde1235,Multinesia,0,119.673,-0.85876
NA,unea1237,Multinesia,0,149.141,-4.89383
NA,unem1238,Africa,0,6.13427,6.97237
NA,ungg1243,Australia,0,124.67,-15.65
NA,unii1234,Multinesia,0,142.027703,-3.09369
NA,unse1236,Multinesia,0,152.183,-4.19566
NA,unua1237,Multinesia,0,167.599,-16.2638
NA,unub1234,Multinesia,0,150.2683,-10.3652
NA,uokh1238,Africa,0,5.97783,7.00611
NA,uppe1235,Eurasia,0,48.7301,36.5998
NA,uppe1275,North America,0,-97.81,20.236
sou,uppe1395,Eurasia,7,14.5,51.83333333
NA,uppe1400,Eurasia,0,12.692,51.152
NA,uppe1406,Eurasia,0,107.056135,16.186515
NA,uppe1415,Australia,0,140.99932761004,-34.098823177692
NA,uppe1424,Multinesia,0,121.202,17.2143
NA,uppe1427,Multinesia,0,116.901,5.31911
NA,uppe1430,Multinesia,0,138.901,-3.94368
NA,uppe1436,North America,0,-123.36,43.22
NA,uppe1437,North America,0,-141.37,62.6867
uku,uppe1438,North America,5,-157,63
chl,uppe1439,North America,21,-123,46.58333333
gbc,uppe1455,Africa,1,-15,12
NA,urad1239,Australia,0,142.135,-12.0679
url,urak1238,Eurasia,40,98.33333333,8
NA,ural1274,Eurasia,0,76.8007,10.8519
NA,urap1239,Multinesia,0,141.54,-5.08704
NA,urap1240,Multinesia,0,151.953,-4.64226
NA,urar1245,Eurasia,0,43.3425,38.5
urn,urar1246,South America,27,-75.5,-4.5
urt,urat1244,Multinesia,33,142.8333333,-3.666666667
ura,urav1235,Multinesia,21,169.0833333,-18.66666667
urd,urdu1245,Eurasia,42,67,25
urh,urho1239,Africa,1,6,5.583333333
NA,urig1240,Multinesia,0,145.507,-5.58982
NA,urii1240,Multinesia,0,146.608,-6.41993
NA,urim1251,Multinesia,0,143.701,-3.86066
uri,urim1252,Multinesia,2,142.6666667,-3.583333333
atc,urip1239,Multinesia,7,167.3333333,-16
NA,urni1239,Australia,0,133.023,-13.4766
NA,urua1242,Multinesia,0,155.573,-6.23314
NA,urua1244,Multinesia,0,132.745,-3.45498
usl,urub1243,South America,1,-46,-2.333333333
urk,urub1250,South America,108,-46.5,-2.333333333
NA,urue1240,South America,0,-63.8086,-10.9176
NA,urug1238,South America,0,-56.4509,-34.5967
